STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
722;2023060600;10;7.7;60;eor
722;2023060601;10;7.2;70;eor
722;2023060602;10;6.3;70;eor
722;2023060603;10;5.9;70;eor
722;2023060604;10;5.0;90;eor
722;2023060605;10;4.7;90;eor
722;2023060606;10;3.4;110;eor
722;2023060607;10;3.4;90;eor
722;2023060608;10;3.1;60;eor
722;2023060609;10;3.2;60;eor
722;2023060610;10;2.0;90;eor
722;2023060611;10;3.3;40;eor
722;2023060612;10;4.6;30;eor
722;2023060613;10;5.3;40;eor
722;2023060614;10;6.2;50;eor
722;2023060615;10;6.8;50;eor
722;2023060616;10;6.2;40;eor
722;2023060617;10;6.1;30;eor
722;2023060618;10;6.4;20;eor
722;2023060619;10;7.6;20;eor
722;2023060620;10;7.7;30;eor
722;2023060621;10;8.6;30;eor
722;2023060622;10;8.7;40;eor
722;2023060623;10;8.1;50;eor
722;2023060700;10;8.7;70;eor
722;2023060701;10;8.4;80;eor
722;2023060702;10;7.6;70;eor
722;2023060703;10;7.6;80;eor
722;2023060704;10;7.6;100;eor
722;2023060705;10;8.4;120;eor
722;2023060706;10;7.5;100;eor
722;2023060707;10;7.8;80;eor
722;2023060708;10;6.7;80;eor
722;2023060709;10;6.7;70;eor
722;2023060710;10;7.1;80;eor
722;2023060711;10;5.8;80;eor
722;2023060712;10;4.4;60;eor
722;2023060713;10;5.5;40;eor
722;2023060714;10;6.9;30;eor
722;2023060715;10;7.1;40;eor
722;2023060716;10;6.8;40;eor
722;2023060717;10;5.7;40;eor
722;2023060718;10;5.5;40;eor
722;2023060719;10;6.0;40;eor
722;2023060720;10;6.3;40;eor
722;2023060721;10;3.8;70;eor
722;2023060722;10;4.8;120;eor
722;2023060723;10;5.4;90;eor
722;2023060800;10;7.0;80;eor
722;2023060801;10;6.3;80;eor
722;2023060802;10;5.9;80;eor
722;2023060803;10;5.1;90;eor
722;2023060804;10;5.6;80;eor
722;2023060805;10;6.1;100;eor
722;2023060806;10;7.4;90;eor
722;2023060807;10;5.9;80;eor
722;2023060808;10;5.9;90;eor
722;2023060809;10;6.2;90;eor
722;2023060810;10;6.8;90;eor
722;2023060811;10;6.7;100;eor
722;2023060812;10;6.1;90;eor
722;2023060813;10;6.6;80;eor
722;2023060814;10;6.9;70;eor
722;2023060815;10;6.7;60;eor
722;2023060816;10;7.1;70;eor
722;2023060817;10;4.9;50;eor
722;2023060818;10;5.6;30;eor
722;2023060819;10;10.3;80;eor
722;2023060820;10;4.7;100;eor
722;2023060821;10;7.5;60;eor
722;2023060822;10;7.0;40;eor
722;2023060823;10;8.0;70;eor
722;2023060900;10;9.1;70;eor
722;2023060901;10;9.1;80;eor
722;2023060902;10;9.5;80;eor
722;2023060903;10;8.8;90;eor
722;2023060904;10;8.4;100;eor
722;2023060905;10;9.6;100;eor
722;2023060906;10;9.0;100;eor
722;2023060907;10;8.3;100;eor
722;2023060908;10;8.4;90;eor
722;2023060909;10;8.8;90;eor
722;2023060910;10;8.6;80;eor
722;2023060911;10;8.3;70;eor
722;2023060912;10;7.1;70;eor
722;2023060913;10;7.3;60;eor
722;2023060914;10;7.0;50;eor
722;2023060915;10;6.9;50;eor
722;2023060916;10;6.3;40;eor
722;2023060917;10;7.3;40;eor
722;2023060918;10;7.7;40;eor
722;2023060919;10;8.7;50;eor
722;2023060920;10;8.5;50;eor
722;2023060921;10;8.9;50;eor
722;2023060922;10;8.9;60;eor
722;2023060923;10;8.8;80;eor
722;2023061000;10;7.4;80;eor
722;2023061001;10;6.7;80;eor
722;2023061002;10;7.3;90;eor
722;2023061003;10;7.0;100;eor
722;2023061004;10;7.0;100;eor
722;2023061005;10;4.9;80;eor
722;2023061006;10;5.6;70;eor
722;2023061007;10;5.4;80;eor
722;2023061008;10;4.5;60;eor
722;2023061009;10;5.0;60;eor
722;2023061010;10;6.6;70;eor
722;2023061011;10;6.6;90;eor
722;2023061012;10;7.6;100;eor
722;2023061013;10;7.7;80;eor
722;2023061014;10;7.4;90;eor
722;2023061015;10;7.2;80;eor
722;2023061016;10;9.6;70;eor
722;2023061017;10;10.3;110;eor
722;2023061018;10;7.5;130;eor
722;2023061019;10;7.2;100;eor
722;2023061020;10;9.3;90;eor
722;2023061021;10;10.7;90;eor
722;2023061022;10;10.8;90;eor
722;2023061023;10;10.4;100;eor
722;2023061100;10;12.1;110;eor
722;2023061101;10;9.7;110;eor
722;2023061102;10;9.5;140;eor
722;2023061103;10;9.3;160;eor
722;2023061104;10;7.6;160;eor
722;2023061105;10;7.6;160;eor
722;2023061106;10;6.5;160;eor
722;2023061107;10;6.1;140;eor
722;2023061108;10;6.5;120;eor
722;2023061109;10;6.7;100;eor
722;2023061110;10;7.5;100;eor
722;2023061111;10;7.6;80;eor
722;2023061112;10;7.5;80;eor
722;2023061113;10;7.8;80;eor
722;2023061114;10;7.4;70;eor
722;2023061115;10;6.8;70;eor
722;2023061116;10;6.0;80;eor
722;2023061117;10;6.0;70;eor
722;2023061118;10;6.4;80;eor
722;2023061119;10;5.8;90;eor
722;2023061120;10;5.4;90;eor
722;2023061121;10;5.7;90;eor
722;2023061122;10;6.1;110;eor
722;2023061123;10;6.7;140;eor
722;2023061200;10;7.7;150;eor
722;2023061201;10;8.5;150;eor
722;2023061202;10;8.8;160;eor
722;2023061203;10;7.5;160;eor
722;2023061204;10;7.2;160;eor
722;2023061205;10;6.6;130;eor
722;2023061206;10;6.0;120;eor
722;2023061207;10;6.5;120;eor
722;2023061208;10;8.6;90;eor
722;2023061209;10;9.6;90;eor
722;2023061210;10;9.4;80;eor
722;2023061211;10;9.1;70;eor
722;2023061212;10;8.5;80;eor
722;2023061213;10;8.5;90;eor
722;2023061214;10;8.4;90;eor
722;2023061215;10;7.8;90;eor
722;2023061216;10;7.5;70;eor
722;2023061217;10;8.3;90;eor
722;2023061218;10;7.6;100;eor
722;2023061219;10;7.9;90;eor
722;2023061220;10;8.5;90;eor
722;2023061221;10;9.6;100;eor
722;2023061222;10;9.5;120;eor
722;2023061223;10;8.9;120;eor
722;2023061300;10;9.2;120;eor
722;2023061301;10;9.3;120;eor
722;2023061302;10;8.2;130;eor
722;2023061303;10;7.2;140;eor
722;2023061304;10;5.4;120;eor
722;2023061305;10;4.7;100;eor
722;2023061306;10;4.8;90;eor
722;2023061307;10;5.0;90;eor
722;2023061308;10;5.3;80;eor
722;2023061309;10;5.8;80;eor
722;2023061310;10;5.8;50;eor
722;2023061311;10;5.9;50;eor
722;2023061312;10;7.0;40;eor
722;2023061313;10;7.4;30;eor
722;2023061314;10;8.1;40;eor
722;2023061315;10;7.5;40;eor
722;2023061316;10;8.5;30;eor
722;2023061317;10;8.5;30;eor
722;2023061318;10;9.5;50;eor
722;2023061319;10;9.7;60;eor
722;2023061320;10;10.6;70;eor
722;2023061321;10;10.6;80;eor
722;2023061322;10;10.7;90;eor
722;2023061323;10;10.0;90;eor
722;2023061400;10;10.1;90;eor
722;2023061401;10;9.3;90;eor
722;2023061402;10;10.2;80;eor
722;2023061403;10;10.1;80;eor
722;2023061404;10;10.3;90;eor
722;2023061405;10;11.0;90;eor
722;2023061406;10;9.9;90;eor
722;2023061407;10;10.0;80;eor
722;2023061408;10;9.5;80;eor
722;2023061409;10;9.0;80;eor
722;2023061410;10;9.2;70;eor
722;2023061411;10;9.7;70;eor
722;2023061412;10;9.3;70;eor
722;2023061413;10;10.1;80;eor
722;2023061414;10;8.5;80;eor
722;2023061415;10;8.8;80;eor
722;2023061416;10;8.0;70;eor
722;2023061417;10;6.7;70;eor
722;2023061418;10;7.2;70;eor
722;2023061419;10;6.3;60;eor
722;2023061420;10;7.0;60;eor
722;2023061421;10;8.3;60;eor
722;2023061422;10;9.3;70;eor
722;2023061423;10;10.0;70;eor
722;2023061500;10;9.6;70;eor
722;2023061501;10;8.1;60;eor
722;2023061502;10;6.0;70;eor
722;2023061503;10;4.4;60;eor
722;2023061504;10;4.5;30;eor
722;2023061505;10;6.4;20;eor
722;2023061506;10;6.7;20;eor
722;2023061507;10;7.9;20;eor
722;2023061508;10;8.3;30;eor
722;2023061509;10;7.5;40;eor
722;2023061510;10;7.4;30;eor
722;2023061511;10;7.5;30;eor
722;2023061512;10;6.8;30;eor
722;2023061513;10;6.4;20;eor
722;2023061514;10;6.2;20;eor
722;2023061515;10;6.8;360;eor
722;2023061516;10;6.5;350;eor
722;2023061517;10;6.7;360;eor
722;2023061518;10;7.9;360;eor
722;2023061519;10;8.0;350;eor
722;2023061520;10;9.3;350;eor
722;2023061521;10;9.3;350;eor
722;2023061522;10;9.8;340;eor
722;2023061523;10;9.1;340;eor
722;2023061600;10;8.5;340;eor
722;2023061601;10;7.6;330;eor
722;2023061602;10;8.0;320;eor
722;2023061603;10;9.4;330;eor
722;2023061604;10;11.0;350;eor
722;2023061605;10;9.2;10;eor
722;2023061606;10;7.8;20;eor
722;2023061607;10;8.2;10;eor
722;2023061608;10;6.7;360;eor
722;2023061609;10;4.6;350;eor
722;2023061610;10;4.8;330;eor
722;2023061611;10;4.6;300;eor
722;2023061612;10;4.8;300;eor
722;2023061613;10;6.1;310;eor
722;2023061614;10;5.7;340;eor
722;2023061615;10;6.7;330;eor
722;2023061616;10;8.6;310;eor
722;2023061617;10;10.3;350;eor
722;2023061618;10;10.3;330;eor
722;2023061619;10;8.4;320;eor
722;2023061620;10;8.7;320;eor
722;2023061621;10;9.5;320;eor
722;2023061622;10;8.7;320;eor
722;2023061623;10;8.4;320;eor
722;2023061700;10;7.7;320;eor
722;2023061701;10;6.7;310;eor
722;2023061702;10;6.9;310;eor
722;2023061703;10;7.9;300;eor
722;2023061704;10;7.7;300;eor
722;2023061705;10;7.9;290;eor
722;2023061706;10;7.7;300;eor
722;2023061707;10;7.4;300;eor
722;2023061708;10;5.9;310;eor
722;2023061709;10;5.2;310;eor
722;2023061710;10;4.3;310;eor
722;2023061711;10;4.1;310;eor
722;2023061712;10;4.6;310;eor
722;2023061713;10;4.9;320;eor
722;2023061714;10;6.2;330;eor
722;2023061715;10;6.4;340;eor
722;2023061716;10;7.0;340;eor
722;2023061717;10;6.5;340;eor
722;2023061718;10;6.0;340;eor
722;2023061719;10;4.9;330;eor
722;2023061720;10;4.9;340;eor
722;2023061721;10;5.0;320;eor
722;2023061722;10;5.7;320;eor
722;2023061723;10;5.8;320;eor
722;2023061800;10;5.5;330;eor
722;2023061801;10;4.8;320;eor
722;2023061802;10;4.3;340;eor
722;2023061803;10;3.9;310;eor
722;2023061804;10;4.2;280;eor
722;2023061805;10;4.9;300;eor
722;2023061806;10;4.1;320;eor
722;2023061807;10;4.3;320;eor
722;2023061808;10;4.1;330;eor
722;2023061809;10;2.9;340;eor
722;2023061810;10;3.3;10;eor
722;2023061811;10;2.8;20;eor
722;2023061812;10;2.7;40;eor
722;2023061813;10;2.1;50;eor
722;2023061814;10;2.2;70;eor
722;2023061815;10;2.5;70;eor
722;2023061816;10;2.8;60;eor
722;2023061817;10;3.8;90;eor
722;2023061818;10;3.5;90;eor
722;2023061819;10;4.4;100;eor
722;2023061820;10;5.7;110;eor
722;2023061821;10;7.7;140;eor
722;2023061822;10;8.2;150;eor
722;2023061823;10;8.9;170;eor
722;2023061900;10;9.4;170;eor
722;2023061901;10;10.5;180;eor
722;2023061902;10;10.8;180;eor
722;2023061903;10;10.6;180;eor
722;2023061904;10;10.3;190;eor
722;2023061905;10;9.5;220;eor
722;2023061906;10;9.8;220;eor
722;2023061907;10;8.6;200;eor
722;2023061908;10;8.6;200;eor
722;2023061909;10;6.2;210;eor
722;2023061910;10;5.9;230;eor
722;2023061911;10;5.2;240;eor
722;2023061912;10;4.5;220;eor
722;2023061913;10;6.4;220;eor
722;2023061914;10;7.8;220;eor
722;2023061915;10;6.7;240;eor
722;2023061916;10;3.9;260;eor
722;2023061917;10;4.0;330;eor
722;2023061918;10;4.2;340;eor
722;2023061919;10;4.1;350;eor
722;2023061920;10;3.4;350;eor
722;2023061921;10;3.6;340;eor
722;2023061922;10;3.3;340;eor
722;2023061923;10;1.5;10;eor
722;2023062000;10;1.8;70;eor
722;2023062001;10;2.5;80;eor
722;2023062002;10;3.0;90;eor
722;2023062003;10;2.9;110;eor
722;2023062004;10;4.0;120;eor
722;2023062005;10;5.1;120;eor
722;2023062006;10;8.6;160;eor
722;2023062007;10;8.5;180;eor
722;2023062008;10;6.2;170;eor
722;2023062009;10;4.5;130;eor
722;2023062010;10;5.2;160;eor
722;2023062011;10;6.8;180;eor
722;2023062012;10;7.0;180;eor
722;2023062013;10;7.5;190;eor
722;2023062014;10;7.4;200;eor
722;2023062015;10;7.4;200;eor
722;2023062016;10;7.3;200;eor
722;2023062017;10;6.8;200;eor
722;2023062018;10;5.4;200;eor
722;2023062019;10;5.1;180;eor
722;2023062020;10;7.6;180;eor
722;2023062021;10;8.7;190;eor
722;2023062022;10;8.5;180;eor
722;2023062023;10;7.2;180;eor
722;2023062100;10;7.9;220;eor
722;2023062101;10;11.5;210;eor
722;2023062102;10;12.3;250;eor
722;2023062103;10;11.3;260;eor
722;2023062104;10;10.8;260;eor
722;2023062105;10;10.4;260;eor
722;2023062106;10;10.3;270;eor
722;2023062107;10;10.0;270;eor
722;2023062108;10;7.8;260;eor
722;2023062109;10;8.8;260;eor
722;2023062110;10;7.5;260;eor
722;2023062111;10;7.3;260;eor
722;2023062112;10;6.4;260;eor
722;2023062113;10;7.2;260;eor
722;2023062114;10;6.1;280;eor
722;2023062115;10;5.2;280;eor
722;2023062116;10;4.4;290;eor
722;2023062117;10;3.6;330;eor
722;2023062118;10;3.6;340;eor
722;2023062119;10;4.1;360;eor
722;2023062120;10;4.1;350;eor
722;2023062121;10;3.5;30;eor
722;2023062122;10;3.0;60;eor
722;2023062123;10;3.0;90;eor
722;2023062200;10;2.9;120;eor
722;2023062201;10;3.4;110;eor
722;2023062202;10;4.0;110;eor
722;2023062203;10;4.3;110;eor
722;2023062204;10;4.3;140;eor
722;2023062205;10;5.9;140;eor
722;2023062206;10;5.2;130;eor
722;2023062207;10;5.4;140;eor
722;2023062208;10;4.9;160;eor
722;2023062209;10;5.9;160;eor
722;2023062210;10;6.7;150;eor
722;2023062211;10;6.8;140;eor
722;2023062212;10;6.6;130;eor
722;2023062213;10;7.5;120;eor
722;2023062214;10;8.2;110;eor
722;2023062215;10;9.1;90;eor
722;2023062216;10;11.1;90;eor
722;2023062217;10;10.9;170;eor
722;2023062218;10;6.3;140;eor
722;2023062219;10;6.3;80;eor
722;2023062220;10;13.2;210;eor
722;2023062221;10;8.7;230;eor
722;2023062222;10;7.1;210;eor
722;2023062223;10;6.2;130;eor
722;2023062300;10;7.2;120;eor
722;2023062301;10;9.7;140;eor
722;2023062302;10;9.1;140;eor
722;2023062303;10;9.4;170;eor
722;2023062304;10;10.0;190;eor
722;2023062305;10;5.9;200;eor
722;2023062306;10;2.1;200;eor
722;2023062307;10;2.2;310;eor
722;2023062308;10;8.4;360;eor
722;2023062309;10;12.5;360;eor
722;2023062310;10;16.6;350;eor
722;2023062311;10;17.5;350;eor
722;2023062312;10;19.3;360;eor
722;2023062313;10;17.1;360;eor
722;2023062314;10;16.0;360;eor
722;2023062315;10;15.5;360;eor
722;2023062316;10;13.6;350;eor
722;2023062317;10;11.7;340;eor
722;2023062318;10;10.5;350;eor
722;2023062319;10;8.3;330;eor
722;2023062320;10;8.1;320;eor
722;2023062321;10;8.1;300;eor
722;2023062322;10;9.8;290;eor
722;2023062323;10;10.4;300;eor
722;2023062400;10;10.4;300;eor
722;2023062401;10;10.2;310;eor
722;2023062402;10;9.7;310;eor
722;2023062403;10;10.9;320;eor
722;2023062404;10;12.3;320;eor
722;2023062405;10;13.3;330;eor
722;2023062406;10;11.8;330;eor
722;2023062407;10;8.6;340;eor
722;2023062408;10;6.6;320;eor
722;2023062409;10;5.5;320;eor
722;2023062410;10;6.3;320;eor
722;2023062411;10;4.8;320;eor
722;2023062412;10;4.0;330;eor
722;2023062413;10;3.6;330;eor
722;2023062414;10;3.7;320;eor
722;2023062415;10;4.2;330;eor
722;2023062416;10;3.8;350;eor
722;2023062417;10;4.1;340;eor
722;2023062418;10;4.4;350;eor
722;2023062419;10;4.6;340;eor
722;2023062420;10;3.1;350;eor
722;2023062421;10;3.5;330;eor
722;2023062422;10;2.5;340;eor
722;2023062423;10;1.6;300;eor
722;2023062500;10;1.6;280;eor
722;2023062501;10;1.6;240;eor
722;2023062502;10;0.4;70;eor
722;2023062503;10;1.3;230;eor
722;2023062504;10;2.3;210;eor
722;2023062505;10;3.1;200;eor
722;2023062506;10;2.5;210;eor
722;2023062507;10;1.5;190;eor
722;2023062508;10;2.1;150;eor
722;2023062509;10;1.9;170;eor
722;2023062510;10;2.3;170;eor
722;2023062511;10;2.4;180;eor
722;2023062512;10;3.2;200;eor
722;2023062513;10;2.7;220;eor
722;2023062514;10;2.4;200;eor
722;2023062515;10;1.5;50;eor
722;2023062516;10;1.7;200;eor
722;2023062517;10;3.2;200;eor
722;2023062518;10;4.0;200;eor
722;2023062519;10;4.6;210;eor
722;2023062520;10;4.9;190;eor
722;2023062521;10;5.8;190;eor
722;2023062522;10;5.8;190;eor
722;2023062523;10;5.8;190;eor
722;2023062600;10;6.2;190;eor
722;2023062601;10;6.2;190;eor
722;2023062602;10;6.7;200;eor
722;2023062603;10;7.2;200;eor
722;2023062604;10;7.8;210;eor
722;2023062605;10;8.2;220;eor
722;2023062606;10;9.2;230;eor
722;2023062607;10;9.4;230;eor
722;2023062608;10;9.8;230;eor
722;2023062609;10;10.7;230;eor
722;2023062610;10;9.2;240;eor
722;2023062611;10;9.2;230;eor
722;2023062612;10;10.4;260;eor
722;2023062613;10;11.2;270;eor
722;2023062614;10;10.2;280;eor
722;2023062615;10;8.6;290;eor
722;2023062616;10;10.2;290;eor
722;2023062617;10;9.8;290;eor
722;2023062618;10;9.3;300;eor
722;2023062619;10;8.7;310;eor
722;2023062620;10;9.2;320;eor
722;2023062621;10;8.9;300;eor
722;2023062622;10;9.1;300;eor
722;2023062623;10;7.8;300;eor
722;2023062700;10;7.5;310;eor
722;2023062701;10;8.1;310;eor
722;2023062702;10;9.3;300;eor
722;2023062703;10;10.0;290;eor
722;2023062704;10;10.9;290;eor
722;2023062705;10;9.7;300;eor
722;2023062706;10;9.3;290;eor
722;2023062707;10;8.8;290;eor
722;2023062708;10;9.4;280;eor
722;2023062709;10;9.8;280;eor
722;2023062710;10;9.2;280;eor
722;2023062711;10;11.2;280;eor
722;2023062712;10;11.8;270;eor
722;2023062713;10;12.0;270;eor
722;2023062714;10;12.2;270;eor
722;2023062715;10;12.3;280;eor
722;2023062716;10;11.6;280;eor
722;2023062717;10;10.2;290;eor
722;2023062718;10;9.4;310;eor
722;2023062719;10;9.1;310;eor
722;2023062720;10;8.0;300;eor
722;2023062721;10;7.7;310;eor
722;2023062722;10;7.9;310;eor
722;2023062723;10;8.0;310;eor
722;2023062800;10;8.3;310;eor
722;2023062801;10;7.6;310;eor
722;2023062802;10;7.7;310;eor
722;2023062803;10;7.9;310;eor
722;2023062804;10;8.2;310;eor
722;2023062805;10;8.0;310;eor
722;2023062806;10;7.8;310;eor
722;2023062807;10;6.4;300;eor
722;2023062808;10;6.0;300;eor
722;2023062809;10;5.4;300;eor
722;2023062810;10;5.3;300;eor
722;2023062811;10;5.0;290;eor
722;2023062812;10;5.6;290;eor
722;2023062813;10;5.0;290;eor
722;2023062814;10;5.5;290;eor
722;2023062815;10;5.1;290;eor
722;2023062816;10;4.0;310;eor
722;2023062817;10;4.0;300;eor
722;2023062818;10;3.0;320;eor
722;2023062819;10;2.8;330;eor
722;2023062820;10;4.7;270;eor
722;2023062821;10;5.0;280;eor
722;2023062822;10;5.3;280;eor
722;2023062823;10;7.2;260;eor
722;2023062900;10;7.3;250;eor
722;2023062901;10;7.8;230;eor
722;2023062902;10;7.8;230;eor
722;2023062903;10;7.5;210;eor
722;2023062904;10;7.9;210;eor
722;2023062905;10;7.7;220;eor
722;2023062906;10;6.3;230;eor
722;2023062907;10;6.2;230;eor
722;2023062908;10;4.7;240;eor
722;2023062909;10;2.4;260;eor
722;2023062910;10;2.9;280;eor
722;2023062911;10;1.6;320;eor
722;2023062912;10;2.2;330;eor
722;2023062913;10;1.7;350;eor
722;2023062914;10;2.0;240;eor
722;2023062915;10;3.9;230;eor
722;2023062916;10;3.4;250;eor
722;2023062917;10;3.0;250;eor
722;2023062918;10;2.8;260;eor
722;2023062919;10;3.9;270;eor
722;2023062920;10;6.5;240;eor
722;2023062921;10;8.6;240;eor
722;2023062922;10;9.3;260;eor
722;2023062923;10;8.9;270;eor
722;2023063000;10;8.0;270;eor
722;2023063001;10;6.9;270;eor
722;2023063002;10;6.3;270;eor
722;2023063003;10;5.7;280;eor
722;2023063004;10;4.9;280;eor
722;2023063005;10;4.8;280;eor
722;2023063006;10;4.9;260;eor
722;2023063007;10;5.8;250;eor
722;2023063008;10;5.7;280;eor
722;2023063009;10;3.6;290;eor
722;2023063010;10;3.9;320;eor
722;2023063011;10;4.5;330;eor
722;2023063012;10;5.7;320;eor
722;2023063013;10;6.6;330;eor
722;2023063014;10;6.3;320;eor
722;2023063015;10;4.8;310;eor
722;2023063016;10;4.1;290;eor
722;2023063017;10;5.2;290;eor
722;2023063018;10;4.6;280;eor
722;2023063019;10;5.6;270;eor
722;2023063020;10;5.4;270;eor
722;2023063021;10;5.5;260;eor
722;2023063022;10;5.7;250;eor
722;2023063023;10;6.4;250;eor
722;2023070100;10;8.3;260;eor
722;2023070101;10;9.8;250;eor
722;2023070102;10;9.9;250;eor
722;2023070103;10;11.4;240;eor
722;2023070104;10;13.2;240;eor
722;2023070105;10;13.8;230;eor
722;2023070106;10;17.0;230;eor
722;2023070107;10;17.7;230;eor
722;2023070108;10;17.9;220;eor
722;2023070109;10;18.8;220;eor
722;2023070110;10;19.7;230;eor
722;2023070111;10;18.7;220;eor
722;2023070112;10;17.6;220;eor
722;2023070113;10;16.9;220;eor
722;2023070114;10;18.1;220;eor
722;2023070115;10;18.2;230;eor
722;2023070116;10;18.2;230;eor
722;2023070117;10;17.3;230;eor
722;2023070118;10;14.9;240;eor
722;2023070119;10;16.8;240;eor
722;2023070120;10;16.2;240;eor
722;2023070121;10;15.1;260;eor
722;2023070122;10;13.0;270;eor
722;2023070123;10;12.4;280;eor
722;2023070200;10;12.3;280;eor
722;2023070201;10;12.4;270;eor
722;2023070202;10;13.7;270;eor
722;2023070203;10;13.0;270;eor
722;2023070204;10;12.5;260;eor
722;2023070205;10;12.7;250;eor
722;2023070206;10;15.3;250;eor
722;2023070207;10;16.2;250;eor
722;2023070208;10;15.0;260;eor
722;2023070209;10;15.1;260;eor
722;2023070210;10;14.8;250;eor
722;2023070211;10;14.4;260;eor
722;2023070212;10;15.1;260;eor
722;2023070213;10;14.3;260;eor
722;2023070214;10;14.2;260;eor
722;2023070215;10;13.6;260;eor
722;2023070216;10;13.8;260;eor
722;2023070217;10;12.5;260;eor
722;2023070218;10;12.8;260;eor
722;2023070219;10;11.7;250;eor
722;2023070220;10;11.7;250;eor
722;2023070221;10;11.0;260;eor
722;2023070222;10;10.5;260;eor
722;2023070223;10;10.9;250;eor
722;2023070300;10;11.0;240;eor
722;2023070301;10;12.5;240;eor
722;2023070302;10;11.2;240;eor
722;2023070303;10;9.9;250;eor
722;2023070304;10;11.4;240;eor
722;2023070305;10;14.7;250;eor
722;2023070306;10;13.4;260;eor
722;2023070307;10;13.0;250;eor
722;2023070308;10;11.9;240;eor
722;2023070309;10;14.5;240;eor
722;2023070310;10;14.4;240;eor
722;2023070311;10;14.9;230;eor
722;2023070312;10;13.9;240;eor
722;2023070313;10;12.9;240;eor
722;2023070314;10;13.8;240;eor
722;2023070315;10;14.0;250;eor
722;2023070316;10;15.0;240;eor
722;2023070317;10;14.6;240;eor
722;2023070318;10;13.4;230;eor
722;2023070319;10;13.8;240;eor
722;2023070320;10;13.0;240;eor
722;2023070321;10;13.9;230;eor
722;2023070322;10;14.5;230;eor
722;2023070323;10;14.4;230;eor
722;2023070400;10;14.8;240;eor
722;2023070401;10;17.6;240;eor
722;2023070402;10;19.4;250;eor
722;2023070403;10;18.2;250;eor
722;2023070404;10;15.9;250;eor
722;2023070405;10;15.1;250;eor
722;2023070406;10;14.0;240;eor
722;2023070407;10;12.5;240;eor
722;2023070408;10;12.2;240;eor
722;2023070409;10;12.7;230;eor
722;2023070410;10;12.8;240;eor
722;2023070411;10;13.2;240;eor
722;2023070412;10;14.1;240;eor
722;2023070413;10;13.5;240;eor
722;2023070414;10;13.4;250;eor
722;2023070415;10;13.9;250;eor
722;2023070416;10;11.5;250;eor
722;2023070417;10;9.0;260;eor
722;2023070418;10;8.9;250;eor
722;2023070419;10;6.1;260;eor
722;2023070420;10;5.3;260;eor
722;2023070421;10;5.2;230;eor
722;2023070422;10;6.4;190;eor
722;2023070423;10;8.2;170;eor
722;2023070500;10;10.3;160;eor
722;2023070501;10;12.4;170;eor
722;2023070502;10;14.6;170;eor
722;2023070503;10;17.4;180;eor
722;2023070504;10;18.7;180;eor
722;2023070505;10;20.1;190;eor
722;2023070506;10;18.7;200;eor
722;2023070507;10;20.1;210;eor
722;2023070508;10;20.2;220;eor
722;2023070509;10;22.0;220;eor
722;2023070510;10;21.1;220;eor
722;2023070511;10;21.8;230;eor
722;2023070512;10;18.1;230;eor
722;2023070513;10;19.0;230;eor
722;2023070514;10;19.4;230;eor
722;2023070515;10;18.1;230;eor
722;2023070516;10;17.1;230;eor
722;2023070517;10;16.2;230;eor
722;2023070518;10;17.5;240;eor
722;2023070519;10;16.5;240;eor
722;2023070520;10;13.8;240;eor
722;2023070521;10;12.7;240;eor
722;2023070522;10;11.4;240;eor
722;2023070523;10;10.2;250;eor
722;2023070600;10;11.0;240;eor
722;2023070601;10;10.7;240;eor
722;2023070602;10;10.4;240;eor
722;2023070603;10;11.2;240;eor
722;2023070604;10;11.6;240;eor
722;2023070605;10;11.3;250;eor
722;2023070606;10;9.9;250;eor
722;2023070607;10;8.8;250;eor
722;2023070608;10;9.0;250;eor
722;2023070609;10;8.7;240;eor
722;2023070610;10;7.5;250;eor
722;2023070611;10;7.4;240;eor
722;2023070612;10;6.4;240;eor
722;2023070613;10;4.9;270;eor
722;2023070614;10;5.6;250;eor
722;2023070615;10;5.4;260;eor
722;2023070616;10;4.4;270;eor
722;2023070617;10;3.1;270;eor
722;2023070618;10;3.1;270;eor
722;2023070619;10;2.8;260;eor
